ID,Policy Start Date,Policy End Date,Gender,Age,First Transaction Date,No_Pol,Car_Category,Subject_Car_Colour,Subject_Car_Make,LGA_Name,State,ProductName,target
ID_MHX4YSZ,2010-05-13,2011-05-12,Female,60,2010-05-13,1,Saloon,As Attached,Honda,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,1
ID_MIG7PP0,2010-03-20,2011-03-19,Male,39,2010-03-20,1,JEEP,Grey,ACURA,Ikeja,Lagos,Car Classic,0
ID_MIK3JH2,2010-09-13,2011-09-12,Male,58,2010-09-13,1,JEEP,Silver,Mercedes,Abuja,Abuja,Car Classic,0
ID_MJ32FI6,2010-01-29,2011-01-24,Female,31,2010-01-29,1,Saloon,Silver,TOYOTA,OGBA,Benue,Car Classic,0
ID_MJRW6CF,2010-11-20,2011-11-19,Female,42,2010-11-20,1,JEEP,Blue,Ford,Lagos Mainland,Lagos,Car Classic,0
ID_MJUJQQ8,2010-11-26,2011-05-27,Female,45,2010-11-26,1,Saloon,Black,TOYOTA,Jos North,Jos-North,Car Classic,0
ID_ML4H4OD,2010-09-25,2011-09-24,Female,55,2010-09-25,1,Saloon,Black,Kia,Ijebu East,Ijebu-East,Car Classic,0
ID_MLGO8DZ,2010-12-31,2011-06-30,Male,51,2010-12-31,4,Saloon,Black,Honda,Victoria Island,Lagos,Car Classic,0
ID_MMYNTQT,2010-06-21,2011-06-20,Male,34,2010-06-21,3,Saloon,Red,TOYOTA,MAGODO,Benue,Car Classic,0
ID_MNM169Y,2010-12-06,2011-12-05,Male,37,2010-12-06,1,Saloon,Green,TOYOTA,Ajah,Lagos,Car Classic,0
ID_MOKMVOB,2010-02-25,2011-02-24,Male,37,2010-02-25,1,Saloon,Silver,TOYOTA,Ojodu,Lagos,Car Classic,0
ID_MQXZZC0,2010-12-10,2011-06-05,Male,46,2010-12-10,1,Truck,White & Yellow,Mack,Victoria Island,Lagos,CVTP,0
ID_MR493GV,2010-02-26,2011-02-25,Female,37,2010-02-26,1,Mini Van,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_MRC9UPH,2010-11-09,2011-11-08,Male,32,2010-11-09,1,Saloon,Grey,TOYOTA,GBAGADA,Benue,Car Classic,0
ID_MRDMHKP,2010-08-03,2011-05-05,Male,41,2010-08-03,1,Saloon,Gold,TOYOTA,OGUDU,Benue,Car Classic,0
ID_MRLOFN5,2010-10-30,2011-10-29,Male,44,2010-10-30,5,Saloon,Black,Hyundai,Ikeja,Lagos,Car Classic,0
ID_MSPH732,2010-08-19,2011-08-18,Entity,10,2010-08-19,3,Saloon,Black,Honda,Abuja Municipal,Abuja-Municipal,Car Plus,1
ID_MSS6Q8S,2010-09-02,2011-09-01,Male,63,2010-09-02,2,Saloon,Black,Mercedes,Eti-Osa,Eti-Osa,Car Plus,0
ID_MT5V6UA,2010-12-12,2011-12-11,Female,62,2010-12-12,2,JEEP,Grey,Lexus,Lagos Mainland,Lagos,Car Classic,0
ID_MU2DVW0,2010-03-09,2011-03-08,Male,46,2010-03-09,1,Saloon,Green,TOYOTA,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_MUGHQ9N,2010-05-20,2011-05-19,Female,62,2010-05-20,1,Saloon,Green,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_MUHMJL3,2010-06-17,2011-06-11,Entity,9,2010-06-17,1,JEEP,Blue,TOYOTA,Ifo,Benue,Car Classic,0
ID_MUMEWFJ,2010-04-24,2011-04-23,Joint Gender,45,2010-04-24,2,Saloon,Black,TOYOTA,Umuahia,Abia,Car Classic,0
ID_MVPIEO5,2010-03-27,2011-03-26,Male,35,2010-03-27,1,Saloon,White,Honda,OGBA,Lagos,Car Classic,0
ID_MWYDWI3,2010-09-03,2011-09-02,Male,37,2010-09-03,4,Saloon,Blue,TOYOTA,Isolo,Benue,Car Classic,1
ID_MXVZPQC,2010-04-03,2011-04-02,Male,41,2010-04-03,1,Saloon,Grey,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_MZ4BQJL,2010-02-23,2011-02-04,Entity,40,2010-02-23,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,1
ID_N008N52,2010-01-25,2011-01-24,Joint Gender,35,2010-01-25,1,Saloon,Silver,TOYOTA,Egbeda,Benue,Car Classic,1
ID_N0B4555,2010-03-11,2011-03-10,Female,42,2010-03-11,1,Saloon,Green,Mitsubishi,Oredo,Benue,Car Classic,0
ID_N0KY8TE,2010-05-03,2011-04-04,Male,52,2010-05-03,1,Truck,As Attached,Mack,Ikeja,Lagos,CVTP,0
ID_N0YFJC0,2010-05-08,2011-05-07,Male,68,2010-05-08,1,Truck,White,DAF,Victoria Island,Lagos,CVTP,0
ID_N1AGDA3,2010-05-15,2011-05-14,Entity,120,2010-05-15,2,Pick Up,Blue,Mitsubishi,Victoria Island,Lagos,CVTP,0
ID_N1XG6VX,2010-07-12,2011-07-11,Male,37,2010-07-12,1,Saloon,Black,Honda,Ikeja,Lagos,Car Classic,0
ID_N21XK5R,2010-04-23,2011-04-22,Male,-27,2010-04-23,2,JEEP,Blue,TOYOTA,Ilesha West,Ilesha-West,Car Classic,1
ID_N21YVR9,2010-11-07,2011-10-27,Female,45,2010-11-07,1,Mini Bus,Green,TOYOTA,ABULE EGBA,ABULE-EGBA,Car Classic,0
ID_N2I6HGG,2010-06-14,2011-06-11,Joint Gender,54,2010-06-14,2,Saloon,Black,TOYOTA,Festac,Benue,Car Classic,0
ID_N3KDA4G,2010-10-29,2011-10-28,Male,44,2010-10-29,2,JEEP,Black,Lexus,Ojo,Benue,Car Classic,0
ID_N3W1EAU,2010-02-06,2011-02-05,Female,47,2010-02-06,1,Saloon,Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_N3YM3ST,2010-09-02,2011-09-01,Female,31,2010-09-02,1,Saloon,White,Mercedes,Victoria Island,Lagos,Car Classic,1
ID_N3ZCV1L,2010-08-19,2011-08-18,Female,77,2010-08-19,2,Saloon,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_N42JY7L,2010-11-30,2011-11-28,Male,20,2010-11-30,1,JEEP,Black,Hyundai,Eti-Osa,Eti-Osa,Car Classic,0
ID_N4JZ6MS,2010-03-11,2011-03-01,Male,48,2010-03-11,1,Saloon,Silver,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_N4M72YH,2010-04-16,2011-04-15,Female,32,2010-04-16,1,JEEP,Black,TOYOTA,Warri,Delta,Car Classic,1
ID_N4NK7CD,2010-07-29,2011-07-28,Male,120,2010-07-29,2,JEEP,As Attached,TOYOTA,Lekki,Lagos,Car Classic,0
ID_N5V1TOT,2010-06-07,2011-06-06,Male,69,2010-06-07,1,JEEP,Ash,TOYOTA,Surulere,Lagos,Car Classic,0
ID_N675L8R,2010-05-02,2011-05-01,Male,37,2010-05-02,2,Saloon,Black,TOYOTA,Epe,Lagos,Car Classic,0
ID_N6CQDE2,2010-12-23,2011-12-22,Female,64,2010-12-23,3,JEEP,Gold,Honda,Lagos Mainland,Lagos,Car Classic,0
ID_N6NM1K3,2010-04-08,2011-04-07,Male,47,2010-04-08,1,Mini Bus,Wine,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_N73A8LN,2010-10-31,2011-10-30,Female,40,2010-10-31,1,Saloon,Black,TOYOTA,Ifako-Ijaye ,Ifako-Ijaye,Car Classic,0
ID_N75QZX0,2010-05-03,2011-05-02,Male,34,2010-05-03,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_N79426P,2010-02-19,2011-02-18,Male,44,2010-02-19,1,Saloon,Blue,TOYOTA,Eti-Osa,Eti-Osa,Customized Motor,0
ID_N7NPU9B,2010-06-06,2011-06-05,Male,41,2010-06-06,1,Truck,Blue,Mack,Victoria Island,Lagos,CVTP,1
ID_N8CQW9I,2010-04-18,2011-04-17,Male,32,2010-04-18,1,Saloon,Blue,TOYOTA,Ikeja,Lagos,Car Classic,1
ID_N8JNEZZ,2010-02-22,2011-01-31,Male,62,2010-02-22,1,JEEP,Black,Mazda,Kosofe,Benue,Car Classic,0
ID_N8Y7156,2010-05-21,2011-05-20,Female,48,2010-05-21,1,JEEP,Green,Nissan,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1
ID_N9MUNSV,2010-08-28,2011-08-27,Male,66,2010-08-28,3,JEEP,Blue,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_N9UNNZS,2010-09-17,2011-09-16,Female,66,2010-09-17,1,JEEP,Black,Lexus,Festac,Benue,Customized Motor,0
ID_NA034A9,2010-09-25,2011-09-24,Male,45,2010-09-25,2,Saloon,Black,Kia,Ibeju/Lekki,Ibeju-Lekki,Car Classic,1
ID_NAHYT0P,2010-04-05,2011-04-04,Female,45,2010-04-05,6,JEEP,White,Hyundai,Victoria Island,Lagos,Car Classic,0
ID_NAIAHS0,2010-02-23,2011-02-22,Male,51,2010-02-23,1,Saloon,Black,Lexus,Obia/Akpor,Obia-Akpor,Car Plus,0
ID_NBABG58,2010-01-16,2011-01-15,Male,41,2010-01-16,1,Saloon,Dark Blue,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_NBB7USY,2010-06-12,2011-06-11,Male,120,2010-06-12,1,JEEP,Black,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_NBM7VJZ,2010-06-24,2011-06-23,Male,52,2010-06-24,1,JEEP,Black,Lexus,Victoria Island,Lagos,Car Classic,0
ID_NBPO8Q8,2010-03-21,2011-03-20,Male,54,2010-03-21,2,JEEP,Gold,Land Rover,Eti-Osa,Eti-Osa,Car Classic,0
ID_NCXKA7Z,2010-03-25,2011-03-24,Female,25,2010-03-25,1,Saloon,Silver,TOYOTA,Ikorodu,Lagos,Car Classic,1
ID_NDCQK7P,2010-05-06,2011-05-05,Female,30,2010-05-06,1,Saloon,Silver,Lexus,Oshodi-Isolo,Oshodi-Isolo,Car Classic,1
ID_NDVDZNJ,2010-09-18,2011-05-21,Male,33,2010-09-18,1,JEEP,Silver,Lexus,Surulere,Lagos,Car Classic,1
ID_NF2YEDX,2010-04-25,2011-04-24,Female,47,2010-04-25,1,JEEP,Black,Kia,Ikeja,Lagos,Car Classic,0
ID_NFMSPES,2010-11-14,2011-11-13,Male,36,2010-11-14,1,Saloon,Ash,TOYOTA,SANGOTEDO,Benue,Car Classic,0
ID_NFUS503,2010-01-11,2011-01-10,Male,57,2010-01-11,3,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_NFXKC25,2010-09-06,2011-09-05,Female,66,2010-09-06,1,JEEP,Black,TOYOTA,Ondo West,Ondo-West,Car Classic,0
ID_NH2Y4IO,2010-04-18,2011-04-16,Female,42,2010-04-18,2,JEEP,Black,Honda,Victoria Island,Lagos,Car Classic,0
ID_NHRMVUB,2010-03-04,2011-03-03,Female,42,2010-03-04,2,JEEP,Gold,Lexus,Ikeja,Lagos,Car Classic,0
ID_NI42NE1,2010-12-18,2011-11-05,Female,66,2010-12-18,1,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_NI5VZ7N,2010-11-28,2011-11-27,Female,48,2010-11-28,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_NIEZLHP,2010-07-01,2011-06-30,Male,41,2010-07-01,1,Saloon,Black,Honda,Orsu,Benue,Car Classic,0
ID_NIJWQQ1,2010-03-20,2011-03-19,Male,51,2010-03-20,1,Saloon,Black,Honda,Kosofe,Benue,Car Classic,0
ID_NIY35QT,2010-03-16,2011-03-15,Female,34,2010-03-16,1,Saloon,Red,TOYOTA,ABULE EGBA,ABULE-EGBA,Car Classic,0
ID_NJ0M31E,2010-05-10,2011-05-09,Female,35,2010-05-10,1,JEEP,Red,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_NJ94N48,2010-06-28,2011-06-27,Female,34,2010-06-28,1,JEEP,Green,TOYOTA,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_NJA4GFZ,2010-02-27,2011-02-26,Male,41,2010-02-27,1,Saloon,White,TOYOTA,Ikorodu,Lagos,Car Classic,0
ID_NK2GE3T,2010-01-01,2010-12-31,Female,32,2010-01-01,1,Saloon,Black,TOYOTA,GBAGADA,Benue,Car Classic,1
ID_NKHJ3T6,2010-02-14,2011-02-13,Male,61,2010-02-14,1,Saloon,Gold,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_NL0DYC5,2010-08-28,2011-08-27,Female,65,2010-08-28,1,Saloon,Brown,TOYOTA,Surulere,Lagos,Car Classic,0
ID_NLVXGOD,2010-12-23,2011-12-22,Female,54,2010-12-23,1,Wagon,Blue,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_NMU2VCV,2010-06-03,2011-06-02,Male,47,2010-06-03,1,JEEP,Black,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_NOZOCPF,2010-04-25,2011-04-24,Male,36,2010-04-25,1,Saloon,As Attached,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_NPA0FTM,2010-01-18,2011-01-17,Female,120,2010-01-18,1,Saloon,Black,Hyundai,Victoria Island,Lagos,Car Classic,0
ID_NPY4XQ3,2010-08-02,2011-08-01,Male,38,2010-08-02,2,Saloon,Blue,TOYOTA,Ajah,Lagos,Car Classic,1
ID_NQ1ESS4,2010-10-21,2011-07-11,Male,41,2010-10-21,1,Saloon,Black,Mercedes,Lagos Mainland,Lagos,Car Classic,0
ID_NQ39DS0,2010-04-29,2011-04-28,Male,43,2010-04-29,1,Saloon,Silver,Hyundai,Ilupeju,Lagos,Car Classic,0
ID_NQFDCIN,2010-12-04,2011-12-03,Female,37,2010-12-04,1,JEEP,Black,TOYOTA,Lagos Island,Lagos,Car Classic,1
ID_NQK26Z5,2010-01-24,2011-01-23,Male,48,2010-01-24,1,JEEP,Black,Range Rover,Oguta,Imo,Customized Motor,0
ID_NQLPHOT,2010-09-12,2011-09-11,Male,37,2010-09-12,2,JEEP,Black,Lexus,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_NRQIZU2,2010-03-22,2011-03-21,Male,35,2010-03-22,2,Motorcycle,Black & Orange,Honda,Victoria Island,Lagos,Motor Cycle,0
ID_NS8Z2M1,2010-03-21,2011-03-18,Male,33,2010-03-21,1,Saloon,Black,Kia,OGBA,Lagos,Car Classic,0
ID_NVG9LEZ,2010-02-25,2011-02-24,Entity,30,2010-02-25,1,JEEP,Black,Hyundai,Lagos Island,Lagos,Car Classic,0
ID_NVTQI2T,2010-08-16,2011-08-15,Female,30,2010-08-16,1,JEEP,Black,TOYOTA,Badagry,Benue,Car Classic,0
ID_NWEWXC6,2010-03-11,2011-03-10,Male,51,2010-03-11,1,JEEP,Black,Hyundai,Lagos Mainland,Lagos,Car Classic,0
ID_NX8HLUC,2010-10-28,2011-06-17,Male,41,2010-10-28,2,Saloon,Black,TOYOTA,Oshodi,Lagos,Car Classic,1
ID_NXDOG8K,2010-09-13,2011-09-12,Entity,20,2010-09-13,2,Pick Up,Blue,TOYOTA,Benin,Edo,CVTP,0
ID_NXXHX7F,2010-05-16,2011-05-15,Male,42,2010-05-16,2,Saloon,Black,Honda,Lagos Mainland,Lagos,Car Plus,0
ID_NY1PRBE,2010-07-20,2011-07-19,Male,36,2010-07-20,1,Saloon,Grey,Mercedes,Victoria Island,Lagos,Car Classic,0
ID_NY9XUVF,2010-10-18,2011-10-03,Male,39,2010-10-18,1,Saloon,Black,TOYOTA,Shomolu,Benue,Car Classic,0
ID_NYMXFUT,2010-04-26,2011-04-25,Male,40,2010-04-26,3,Saloon,Black,Honda,Shomolu,Benue,Car Classic,0
ID_NYWMAH3,2010-03-08,2011-03-07,Female,36,2010-03-08,2,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Plus,0
ID_NYYHBBK,2010-02-12,2011-02-11,Male,12,2010-02-12,2,JEEP,Black,Lexus,Lekki,Lagos,Customized Motor,0
ID_O076SRL,2010-04-30,2011-04-28,Joint Gender,36,2010-04-30,1,Saloon,Gold,TOYOTA,Surulere,Lagos,Car Classic,0
ID_O07Z143,2010-05-17,2011-05-16,Male,50,2010-05-17,3,Saloon,Green,TOYOTA,Lagos,Lagos,Car Classic,0
ID_O0MG38C,2010-01-10,2011-01-09,Female,78,2010-01-10,1,Saloon,Black,TOYOTA,Oshodi-Isolo,Oshodi-Isolo,Car Classic,0
ID_O0SE8LT,2010-05-09,2011-05-08,Male,33,2010-05-09,2,Saloon,White,Mercedes,Central,Benue,Car Classic,0
ID_O0VSMQ2,2010-09-02,2011-09-01,Male,32,2010-09-02,1,Saloon,Ash,TOYOTA,Central,Benue,Car Classic,0
ID_O1FTWQ7,2010-11-27,2011-11-26,Male,34,2010-11-27,1,Saloon,Dark Gray,TOYOTA,Ejigbo,Benue,Car Classic,1
ID_O1KZ2QR,2010-06-19,2011-06-18,Male,71,2010-06-19,1,JEEP,Black,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_O2LCQWD,2010-02-19,2011-02-18,Male,120,2010-02-19,2,Saloon,Silver,TOYOTA,OGBA,Benue,Car Classic,1
ID_O3QBL01,2010-03-06,2011-03-05,Male,80,2010-03-06,3,Saloon,Black,TOYOTA,Lekki,Lagos,Car Classic,1
ID_O3TFLKN,2010-12-17,2011-06-16,Male,50,2010-12-17,1,JEEP,Black,Mercedes,Surulere,Lagos,Car Classic,0
ID_O3ZQK7L,2010-03-26,2011-03-25,Male,32,2010-03-26,2,Saloon,Grey,ACURA,Yaba,Benue,Car Plus,0
ID_O44BXYG,2010-05-13,2011-05-12,Male,45,2010-05-13,1,JEEP,Black,TOYOTA,Warri,Delta,Car Classic,0
ID_O4E6Q01,2010-03-20,2011-03-19,Male,35,2010-03-20,1,Saloon,Silver,Honda,Lagos Mainland,Lagos,Car Classic,0
ID_O4OHSGI,2010-03-14,2011-03-13,Male,42,2010-03-14,1,JEEP,Black,TOYOTA,Benin,Edo,Car Classic,1
ID_O4R32E7,2010-03-19,2011-02-08,Male,35,2010-03-19,1,Saloon,Black,TOYOTA,Abuja Municipal,Abuja-Municipal,Car Classic,0
ID_O6060WT,2010-01-18,2011-01-17,Female,50,2010-01-18,1,Saloon,Black,Hyundai,Ikeja,Lagos,Car Classic,0
ID_O62J7T5,2010-06-13,2011-06-12,Male,49,2010-06-13,2,Saloon,Red,TOYOTA,Lagos Island,Lagos,Car Plus,0
ID_O66JTM0,2010-07-17,2011-04-23,Male,34,2010-07-17,1,Saloon,White,TOYOTA,Onitsha South,Onitsha-South,Car Classic,0
ID_O6IJ8PI,2010-07-08,2011-07-07,Male,42,2010-07-08,1,Saloon,Black,TOYOTA,Ilasamaja,Lagos,Car Classic,0
ID_O6XZOPW,2010-09-11,2011-03-11,Male,34,2010-09-11,1,Saloon,As Attached,TOYOTA,Asaba,Delta,Car Classic,0
ID_O71LC1M,2010-05-20,2011-05-18,Female,70,2010-05-20,2,JEEP,Blue,TOYOTA,Eti-Osa,Eti-Osa,Car Classic,0
ID_O798Z8K,2010-01-14,2011-01-13,Male,43,2010-01-14,1,Saloon,As Attached,Hyundai,Surulere,Lagos,Car Classic,0
ID_O7FPUQ1,2010-03-19,2011-03-18,Male,44,2010-03-19,1,Saloon,Green,TOYOTA,Kosofe,Benue,Car Classic,0
ID_O7L8VPY,2010-03-17,2011-03-16,Male,34,2010-03-17,2,Saloon,Black,TOYOTA,Kosofe,Benue,Car Plus,0
ID_O7SYXMO,2010-12-04,2011-03-17,Male,34,2010-12-04,2,Saloon,Silver,TOYOTA,OGUDU,Benue,Car Plus,1
ID_O99UORR,2010-04-05,2011-04-04,Female,19,2010-04-05,1,JEEP,Green,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_O9DNI3A,2010-01-15,2011-01-14,Female,12,2010-01-15,3,Saloon,Black,Hyundai,Victoria Island,Lagos,Customized Motor,0
ID_O9JED04,2010-07-16,2011-06-22,Male,120,2010-07-16,1,Truck,White,Iveco,Victoria Island,Lagos,CVTP,0
ID_O9K20X4,2010-02-08,2011-02-07,Female,50,2010-02-08,2,JEEP,Green,ACURA,Surulere,Lagos,Customized Motor,0
ID_OA0XGTR,2010-08-10,2011-08-09,Male,42,2010-08-10,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_OAXKLH9,2010-03-27,2011-03-26,Male,38,2010-03-27,1,Saloon,Green,Mercedes,Benin,Edo,Car Classic,1
ID_OB49BVH,2010-08-23,2011-08-22,Male,43,2010-08-23,1,JEEP,Black,TOYOTA,Abuja,Abuja,Car Classic,0
ID_OB847GL,2010-03-06,2011-03-05,Male,46,2010-03-06,3,JEEP,As Attached,Hyundai,Lekki,Lagos,Car Classic,0
ID_OB87UGU,2010-03-12,2011-03-09,Female,45,2010-03-12,1,Saloon,Blue,TOYOTA,Shomolu,Benue,Car Classic,1
ID_OBAQ075,2010-03-11,2011-03-10,Male,54,2010-03-11,2,Mini Bus,Blue,TOYOTA,Victoria Island,Lagos,Customized Motor,1
ID_OBEV9E6,2010-09-26,2011-09-25,Male,35,2010-09-26,1,Saloon,Green,TOYOTA,Lagos Island,Lagos,Car Classic,0
ID_OBH4R2S,2010-02-01,2011-01-31,Entity,20,2010-02-01,1,Pick Up,White,TOYOTA,Ikorodu,Lagos,CVTP,0
ID_OBQ1DXN,2010-07-25,2011-07-24,Male,38,2010-07-25,2,Mini Bus,Green,TOYOTA,Ajah,Lagos,Car Plus,1
ID_OCPQ7CB,2010-04-16,2011-04-15,Male,39,2010-04-16,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_ODH0XYL,2010-01-15,2011-01-14,Female,38,2010-01-15,1,JEEP,Black,TOYOTA,Apapa,Lagos,Car Classic,0
ID_OEYK4FH,2010-09-11,2011-09-03,Male,38,2010-09-11,2,Saloon,White,TOYOTA,Benin,Edo,Car Classic,0
ID_OFE5X0O,2010-05-24,2011-05-23,Male,48,2010-05-24,1,JEEP,Silver,Land Rover,Ikoyi,Lagos,Customized Motor,0
ID_OGK5MB0,2010-11-27,2011-11-26,Male,34,2010-11-27,1,Saloon,Dark Gray,TOYOTA,Ejigbo,Benue,Car Classic,0
ID_OID4IG3,2010-01-23,2011-01-22,Female,69,2010-01-23,1,JEEP,Silver,Hyundai,Lekki,Lagos,Car Classic,0
ID_OJN2RMY,2010-05-23,2011-05-22,Male,50,2010-05-23,3,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_OJZV1TW,2010-01-24,2011-01-23,Male,52,2010-01-24,4,JEEP,Black,Audi,Victoria Island,Lagos,Customized Motor,1
ID_OKEX8N6,2010-06-25,2011-05-12,Male,45,2010-06-25,1,Saloon,Blue,Hyundai,Asokoro District,Abuja,Car Classic,0
ID_OKLOHVK,2010-04-17,2011-04-16,Male,50,2010-04-17,1,JEEP,Silver,TOYOTA,Victoria Island,Lagos,Car Classic,0
ID_OM28UV5,2010-03-01,2011-03-01,Male,57,2010-03-01,3,Sedan,Black,TOYOTA,Lekki,Lagos,Car Classic,0
ID_OMPDNSS,2010-06-10,2011-06-09,Male,61,2010-06-10,1,Saloon,Green,TOYOTA,Surulere,Lagos,Car Classic,0
ID_ONAV8OZ,2010-01-17,2011-01-16,Female,34,2010-01-17,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,1
ID_OOJ40EX,2010-03-06,2011-03-05,Female,41,2010-03-06,1,JEEP,Blue,Honda,Eti-Osa,Eti-Osa,Car Classic,0
ID_OP5C5GK,2010-08-28,2011-08-27,Male,61,2010-08-28,1,JEEP,Black,TOYOTA,Surulere,Lagos,Car Classic,1
ID_OPK62W3,2010-02-28,2011-02-27,Male,40,2010-02-28,1,Saloon,Ash,TOYOTA,Surulere,Lagos,Car Plus,0
ID_ORRXOVT,2010-12-30,2011-12-29,Male,78,2010-12-30,1,JEEP,Black,Mercedes,Surulere,Lagos,Car Classic,1
ID_OSEMV3U,2010-03-11,2011-03-06,Male,37,2010-03-11,1,Saloon,Blue,TOYOTA,Ado-Odo/Ota,Ado-Ota,Car Classic,0
ID_OSMI5BT,2010-08-01,2011-07-31,Male,51,2010-08-01,2,JEEP,Brown,TOYOTA,Port-Harcourt,Port-Harcourt,Car Classic,1
ID_OTA2I8T,2010-06-13,2011-06-12,Female,49,2010-06-13,2,JEEP,Blue,Nissan,Ikeja,Lagos,Car Classic,1
ID_OTPDS5W,2010-04-10,2011-04-09,Female,34,2010-04-10,1,Saloon,Black,TOYOTA,AKUTE,Benue,Car Classic,1
ID_OTWAR3E,2010-11-06,2011-08-06,Male,52,2010-11-06,3,Saloon,As Attached,TOYOTA,Apapa,Lagos,Car Classic,1
ID_OUFZYO0,2010-05-24,2011-01-02,Male,74,2010-05-24,1,Saloon,Black,TOYOTA,Lagos Mainland,Lagos,Car Classic,0
ID_OVA4OVT,2010-02-21,2011-02-20,Male,31,2010-02-21,1,Saloon,Green,BMW,Lagos Island,Lagos,Car Classic,0
ID_OVE7EAG,2010-07-01,2011-02-27,Female,33,2010-07-01,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_OVNH9UF,2010-01-07,2011-01-06,Female,29,2010-01-07,1,Saloon,Red,Kia,Lagos Island,Lagos,Car Classic,0
ID_OWDOQJS,2010-08-13,2011-08-12,Male,42,2010-08-13,1,JEEP,Black,Kia,Obia/Akpor,Obia-Akpor,Car Classic,0
ID_OWEC5N6,2010-11-22,2011-02-24,Male,2,2010-11-22,2,Saloon,Gold,Nissan,Ikeja,Lagos,Car Classic,1
ID_OX1Z8YD,2010-08-30,2011-08-29,Male,36,2010-08-30,1,Saloon,Grey,TOYOTA,Surulere,Lagos,Car Classic,0
ID_OXZMZKF,2010-12-24,2011-12-23,Male,50,2010-12-24,1,JEEP,Black,Lexus,Warri Central,Warri-Central,Car Classic,0
ID_OY42FPS,2010-10-28,2011-06-17,Male,41,2010-10-28,2,Saloon,Black,TOYOTA,Oshodi,Lagos,Car Classic,0
ID_OYTD3BF,2010-09-04,2011-09-03,Male,50,2010-09-04,2,JEEP,Black,Range Rover,Ibeju/Lekki,Ibeju-Lekki,Car Classic,0
ID_OZ6UJ8H,2010-07-16,2011-07-15,Male,35,2010-07-16,1,Saloon,Silver,TOYOTA,Agege,Lagos,Car Classic,0
ID_P0C3QTU,2010-07-24,2011-01-27,Female,33,2010-07-24,1,Saloon,Blue,TOYOTA,Amuwo-Odofin,Amuwo-Odofin,Car Classic,0
ID_P0EQJ2S,2010-03-12,2011-03-10,Male,36,2010-03-12,1,JEEP,Green,TOYOTA,Benin,Edo,Car Plus,0
ID_P0JTS2M,2010-01-31,2011-01-25,Female,33,2010-01-31,1,Saloon,Blue,TOYOTA,ABULE EGBA,ABULE-EGBA,Car Classic,1
ID_P0M0HV1,2010-08-27,2011-08-26,Female,39,2010-08-27,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_P0W3I96,2010-06-19,2011-03-18,Male,39,2010-06-19,1,JEEP,Black,TOYOTA,RIVERS,Rivers,Car Classic,1
ID_P1D2G92,2010-07-10,2011-03-10,Female,38,2010-07-10,1,Saloon,Black,TOYOTA,Ikeja,Lagos,Car Classic,0
ID_P1I3Z9X,2010-11-27,2011-11-26,Male,36,2010-11-27,1,Saloon,Red,TOYOTA,Nnewi North,Nnewi-North,Car Classic,0
ID_P1KITNB,2010-12-20,2011-12-19,Male,40,2010-12-20,1,JEEP,Green,Mercedes,Ikeja,Lagos,Car Classic,1
ID_P2C2PO6,2010-12-12,2011-12-10,Male,41,2010-12-12,1,Saloon,White,TOYOTA,Kaduna,Kaduna,Car Classic,0
